.1458, 4.7519E+00, 0.0000E+00
.1468, 4.9705E+00, 1.2279E-03
.1478, 5.0061E+00, 0.0000E+00
.1487, 4.9214E+00, 0.0000E+00
.1497, 4.9828E+00, 0.0000E+00
.1507, 4.8846E+00, 0.0000E+00
.1517, 4.9828E+00, 1.2279E-03
.1526, 5.0270E+00,-1.2279E-03
.1536, 4.7372E+00, 0.0000E+00
.1546, 5.1412E+00, 0.0000E+00
.1556, 4.9460E+00, 0.0000E+00
.1565, 4.9619E+00, 0.0000E+00
.1575, 4.9975E+00, 0.0000E+00
.1585, 4.9324E+00, 0.0000E+00
.1594, 5.0184E+00, 0.0000E+00
.1604, 4.9447E+00, 0.0000E+00
.1614, 4.9791E+00, 0.0000E+00
.1624, 5.1007E+00, 0.0000E+00
.1633, 4.9263E+00, 0.0000E+00
.1643, 4.9951E+00, 1.2279E-03
.1653, 4.9619E+00, 0.0000E+00
.1663, 4.9693E+00, 1.2279E-03
.1672, 5.0319E+00, 0.0000E+00
.1682, 4.9226E+00, 0.0000E+00
.1692, 5.0196E+00, 0.0000E+00
.1701, 4.9386E+00, 0.0000E+00
.1711, 4.8735E+00, 0.0000E+00
.1721, 4.9865E+00,-1.2279E-03
.1731, 4.9386E+00, 0.0000E+00
.1740, 4.9742E+00, 0.0000E+00
.1750, 4.9607E+00, 1.2279E-03
.1760, 4.9877E+00, 0.0000E+00
.1769, 4.9705E+00, 0.0000E+00
.1779, 4.9337E+00, 0.0000E+00
.1789, 5.1866E+00, 0.0000E+00
.1799, 4.9693E+00, 0.0000E+00
.1808, 4.9263E+00, 0.0000E+00
.1818, 4.9975E+00, 0.0000E+00
.1828, 4.9521E+00, 0.0000E+00
.1838, 4.9852E+00, 1.2279E-03
.1847, 4.9165E+00, 0.0000E+00
.1857, 4.9153E+00, 1.2279E-03
.1867, 4.9791E+00, 0.0000E+00
.1876, 4.7814E+00, 0.0000E+00
.1886, 4.9656E+00, 1.2279E-03
.1896, 4.9484E+00, 0.0000E+00
.1906, 4.9177E+00, 1.2279E-03
.1915, 4.9803E+00, 0.0000E+00
.1925, 4.8882E+00,-1.2279E-03
.1935, 4.9754E+00, 0.0000E+00
.1944, 5.0110E+00, 0.0000E+00
.1954, 4.8882E+00, 0.0000E+00
.1964, 5.0589E+00, 0.0000E+00
.1974, 4.9521E+00, 0.0000E+00
.1983, 4.9619E+00, 0.0000E+00
.1993, 4.9767E+00, 1.2279E-03
.2003, 4.9337E+00,-1.2279E-03
.2012, 4.9938E+00, 0.0000E+00
.2022, 4.8956E+00, 0.0000E+00
.2032, 4.9349E+00, 0.0000E+00
.2042, 4.9263E+00, 0.0000E+00
.2051, 4.9079E+00, 0.0000E+00
.2061, 4.9742E+00, 0.0000E+00
.2071, 4.9582E+00, 0.0000E+00
.2081, 4.9668E+00, 1.2279E-03
.2090, 5.0282E+00, 0.0000E+00
.2100, 4.9091E+00, 0.0000E+00
.2110, 5.0712E+00,-1.2279E-03
.2119, 4.8379E+00, 0.0000E+00
.2129, 4.9533E+00, 0.0000E+00
.2139, 5.0073E+00, 0.0000E+00
.2149, 4.9423E+00, 0.0000E+00
.2158, 4.9828E+00, 1.2279E-03
.2168, 4.9435E+00, 1.2279E-03
.2178, 4.9619E+00, 0.0000E+00
.2188, 4.9705E+00,-1.2279E-03
.2197, 4.9582E+00,-1.2279E-03
.2207, 5.1707E+00, 0.0000E+00
.2217, 4.9521E+00, 1.2279E-03
.2226, 4.9582E+00, 1.2279E-03
.2236, 4.9877E+00, 0.0000E+00
.2246, 4.9361E+00, 0.0000E+00
.2256, 5.0061E+00, 1.2279E-03
.2265, 4.9681E+00,-1.2279E-03
.2275, 4.9828E+00,-1.2279E-03
.2285, 5.0393E+00, 0.0000E+00
.2294, 4.7986E+00, 0.0000E+00
.2304, 4.9656E+00,-1.2279E-03
.2314, 4.9656E+00, 0.0000E+00
.2324, 4.9153E+00, 0.0000E+00
.2333, 5.0012E+00, 0.0000E+00
.2343, 4.9447E+00, 0.0000E+00
.2353, 4.9681E+00, 0.0000E+00
.2362, 4.9742E+00, 0.0000E+00
.2372, 4.8047E+00, 0.0000E+00
.2382, 4.9938E+00, 0.0000E+00
.2392, 4.9423E+00, 2.4558E-03
.2401, 4.9693E+00, 1.2279E-03
.2411, 4.9509E+00, 1.2279E-03
.2421, 4.9852E+00, 0.0000E+00
.2431, 5.0196E+00, 1.2279E-03
.2440, 4.8846E+00, 0.0000E+00
.2450, 4.9914E+00, 1.2279E-03
.2460, 4.9447E+00, 0.0000E+00
.2469, 4.9509E+00, 1.2279E-03
.2479, 4.9877E+00,-1.2279E-03
.2489, 4.9435E+00, 0.0000E+00
.2499, 4.9582E+00, 0.0000E+00
.2508, 4.9300E+00, 0.0000E+00
.2518, 4.9140E+00,-1.2279E-03
.2528, 4.9509E+00, 0.0000E+00
.2537, 4.7691E+00, 0.0000E+00
.2547, 4.9509E+00, 0.0000E+00
.2557, 4.9963E+00, 0.0000E+00
.2567, 4.9423E+00, 1.2279E-03
.2576, 4.9742E+00, 0.0000E+00
.2586, 4.9619E+00, 1.2279E-03
.2596, 5.0749E+00, 0.0000E+00
.2606, 5.0110E+00, 0.0000E+00
.2615, 4.9337E+00, 1.2279E-03
.2625, 5.1301E+00,-1.2279E-03
.2635, 4.9521E+00, 0.0000E+00
.2644, 4.9779E+00, 0.0000E+00
.2654, 5.0049E+00, 1.2279E-03
.2664, 4.9337E+00, 0.0000E+00
.2674, 4.9926E+00,-1.2279E-03
.2683, 4.9017E+00, 0.0000E+00
.2693, 4.9754E+00,-1.2279E-03
.2703, 5.0994E+00,-1.2279E-03
.2712, 4.7446E+00,-1.2279E-03
.2722, 4.9509E+00, 0.0000E+00
.2732, 4.9533E+00, 0.0000E+00
.2742, 4.9545E+00,-1.2279E-03
.2751, 4.9877E+00, 0.0000E+00
.2761, 4.9116E+00, 0.0000E+00
.2771, 4.9938E+00, 0.0000E+00
.2781, 4.9668E+00,-1.2279E-03
.2790, 4.9631E+00, 1.2279E-03
.2800, 4.9951E+00, 0.0000E+00
.2810, 4.9484E+00, 0.0000E+00
.2819, 4.9681E+00, 0.0000E+00
.2829, 4.9644E+00, 1.2279E-03
.2839, 4.9275E+00, 0.0000E+00
.2849, 4.9337E+00, 0.0000E+00
.2858, 4.8256E+00, 0.0000E+00
.2868, 4.9263E+00, 1.2279E-03
.2878, 4.9840E+00, 0.0000E+00
.2888, 4.9177E+00, 1.2279E-03
.2897, 4.9840E+00, 0.0000E+00
.2907, 4.9484E+00, 0.0000E+00
.2917, 4.9644E+00, 1.2279E-03
.2926, 4.9582E+00, 0.0000E+00
.2936, 4.9042E+00, 0.0000E+00
.2946, 5.0294E+00, 0.0000E+00
.2956, 4.8907E+00, 0.0000E+00
.2965, 4.9902E+00, 0.0000E+00
.2975, 4.9754E+00, 1.2279E-03
.2985, 4.9177E+00, 0.0000E+00
.2994, 4.9889E+00, 0.0000E+00
.3004, 4.9558E+00,-1.2279E-03
.3014, 4.9767E+00, 0.0000E+00
.3024, 5.0196E+00, 0.0000E+00
.3033, 4.8723E+00,-1.2279E-03
.3043, 5.0651E+00, 0.0000E+00
.3053, 4.9460E+00, 1.2279E-03
.3062, 4.9681E+00, 0.0000E+00
.3072, 5.0073E+00, 0.0000E+00
.3082, 4.9460E+00, 0.0000E+00
.3092, 5.0675E+00, 0.0000E+00
.3101, 4.9631E+00, 2.4558E-03
.3111, 5.0859E+00, 0.0000E+00
.3121, 5.1621E+00, 0.0000E+00
.3131, 4.7409E+00, 0.0000E+00
.3140, 4.9877E+00, 0.0000E+00
.3150, 4.9607E+00, 0.0000E+00
.3160, 4.9717E+00,-1.2279E-03
.3169, 5.0061E+00, 0.0000E+00
.3179, 4.9017E+00, 0.0000E+00
.3189, 4.9791E+00, 2.4558E-03
.3199, 4.9631E+00, 0.0000E+00
.3208, 5.0221E+00, 0.0000E+00
.3218, 4.9852E+00,-2.4558E-03
.3228, 4.9374E+00, 0.0000E+00
.3237, 4.9656E+00,-1.2279E-03
.3247, 4.9681E+00, 0.0000E+00
.3257, 4.9067E+00, 0.0000E+00
.3267, 5.0307E+00, 0.0000E+00
.3276, 4.8919E+00, 2.4558E-03
.3286, 5.1670E+00, 0.0000E+00
.3296, 4.8625E+00, 0.0000E+00
.3306, 4.9349E+00, 0.0000E+00
.3315, 4.9902E+00, 0.0000E+00
.3325, 4.9472E+00, 1.2279E-03
.3335, 4.9730E+00, 0.0000E+00
.3344, 4.8858E+00,-1.2279E-03
.3354, 4.9128E+00, 1.2279E-03
.3364, 5.0037E+00, 0.0000E+00
.3374, 4.8084E+00, 0.0000E+00
.3383, 5.0012E+00, 0.0000E+00
.3393, 4.9337E+00, 1.2279E-03
.3403, 4.9386E+00, 0.0000E+00
.3413, 4.9767E+00, 0.0000E+00
.3422, 4.9091E+00, 0.0000E+00
.3432, 5.0037E+00, 0.0000E+00
.3442, 4.9472E+00, 1.2279E-03
.3451, 4.9177E+00, 0.0000E+00
.3461, 5.2971E+00,-1.2279E-03
.3471, 4.9558E+00,-1.2279E-03
.3481, 4.9803E+00, 0.0000E+00
.3490, 4.9693E+00,-1.2279E-03
.3500, 4.9361E+00, 0.0000E+00
.3510, 5.0172E+00, 0.0000E+00
.3519, 4.7912E+00, 0.0000E+00
.3529, 4.9214E+00, 0.0000E+00
.3539, 5.0810E+00, 0.0000E+00
.3549, 4.9374E+00, 0.0000E+00
.3558, 4.9828E+00, 0.0000E+00
.3568, 4.9558E+00, 0.0000E+00
.3578, 4.9791E+00, 0.0000E+00
.3588, 5.0209E+00, 0.0000E+00
.3597, 4.9116E+00, 0.0000E+00
.3607, 4.9717E+00, 1.2279E-03
.3617, 4.9570E+00, 0.0000E+00
.3626, 4.9963E+00, 0.0000E+00
.3636, 4.9988E+00, 0.0000E+00
.3646, 4.9509E+00,-1.2279E-03
.3656, 4.9877E+00, 0.0000E+00
.3665, 4.9570E+00, 2.4558E-03
.3675, 4.9423E+00, 0.0000E+00
.3685, 4.9852E+00, 1.2279E-03
.3694, 4.9263E+00, 0.0000E+00
.3704, 5.2038E+00, 0.0000E+00
.3714, 4.9226E+00,-1.2279E-03
.3724, 4.9631E+00, 0.0000E+00
.3733, 4.9963E+00, 0.0000E+00
.3743, 4.9214E+00, 0.0000E+00
.3753, 4.9496E+00, 0.0000E+00
.3762, 4.9386E+00, 0.0000E+00
.3772, 4.9938E+00, 0.0000E+00
.3782, 5.0061E+00,-1.2279E-03
.3792, 4.8256E+00, 0.0000E+00
.3801, 4.9533E+00, 0.0000E+00
.3811, 4.9607E+00, 0.0000E+00
.3821, 4.9361E+00, 1.2279E-03
.3831, 4.9963E+00,-1.2279E-03
.3840, 4.9165E+00,-1.2279E-03
.3850, 4.9754E+00, 0.0000E+00
.3860, 4.9324E+00, 0.0000E+00
.3869, 4.8318E+00, 0.0000E+00
.3879, 5.0859E+00,-1.2279E-03
.3889, 4.9447E+00,-1.2279E-03
.3899, 4.9545E+00,-1.2279E-03
.3908, 4.9521E+00, 0.0000E+00
.3918, 4.9128E+00, 0.0000E+00
.3928, 5.0724E+00, 0.0000E+00
.3937, 4.9791E+00, 0.0000E+00
.3947, 4.9902E+00, 0.0000E+00
.3957, 5.0491E+00, 1.2279E-03
.3967, 4.9349E+00, 1.2279E-03
.3976, 4.9889E+00,-1.2279E-03
.3986, 4.9631E+00,-1.2279E-03
.3996, 4.9754E+00, 0.0000E+00
.4006, 4.9189E+00, 0.0000E+00
.4015, 4.9091E+00, 0.0000E+00
.4025, 5.0319E+00, 0.0000E+00
.4035, 4.9165E+00, 1.2279E-03
.4044, 4.9693E+00, 1.2279E-03
.4054, 5.0012E+00, 0.0000E+00
.4064, 4.9140E+00, 1.2279E-03
.4074, 4.9730E+00, 0.0000E+00
.4083, 4.9681E+00, 1.2279E-03
.4093, 4.9988E+00, 1.2279E-03
.4103, 5.0073E+00,-1.2279E-03
.4113, 4.9374E+00, 0.0000E+00
.4122, 5.2357E+00, 0.0000E+00
.4132, 4.9361E+00, 1.2279E-03
.4142, 4.9730E+00, 0.0000E+00
.4151, 5.0049E+00,-1.2279E-03
.4161, 4.9324E+00,-2.4558E-03
.4171, 4.9803E+00, 1.2279E-03
.4181, 4.9349E+00, 0.0000E+00
.4190, 4.8723E+00, 0.0000E+00
.4200, 4.9656E+00, 0.0000E+00
.4210, 4.8207E+00, 0.0000E+00
.4219, 4.9644E+00, 1.2279E-03
.4229, 4.9460E+00, 1.2279E-03
.4239, 4.9644E+00, 0.0000E+00
.4249, 4.9926E+00, 0.0000E+00
.4258, 4.8637E+00,-1.2279E-03
.4268, 4.9693E+00, 0.0000E+00
.4278, 4.9496E+00, 1.2279E-03
.4287, 4.8305E+00, 0.0000E+00
.4297, 5.0294E+00, 1.2279E-03
.4307, 4.9398E+00, 0.0000E+00
.4317, 4.9902E+00, 1.2279E-03
.4326, 4.9668E+00, 0.0000E+00
.4336, 4.9300E+00, 0.0000E+00
.4346, 4.8956E+00, 0.0000E+00
.4356, 4.9349E+00, 0.0000E+00
.4365, 4.9754E+00, 1.2279E-03
.4375, 4.9521E+00, 0.0000E+00
.4385, 4.9349E+00, 0.0000E+00
.4394, 4.9902E+00, 0.0000E+00
.4404, 4.9398E+00, 0.0000E+00
.4414, 4.9767E+00, 0.0000E+00
.4424, 5.0135E+00, 1.2279E-03
.4433, 4.9042E+00, 0.0000E+00
.4443, 5.0491E+00, 0.0000E+00
.4453, 4.7765E+00, 0.0000E+00
.4462, 4.9975E+00, 1.2279E-03
.4472, 4.9423E+00, 0.0000E+00
.4482, 4.9337E+00, 0.0000E+00
.4492, 4.9988E+00,-1.2279E-03
.4501, 4.9509E+00, 0.0000E+00
.4511, 4.9484E+00, 0.0000E+00
.4521, 4.8956E+00, 0.0000E+00
.4531, 4.8944E+00, 1.2279E-03
.4540, 5.1166E+00,-1.2279E-03
.4550, 4.9435E+00, 0.0000E+00
.4560, 4.9693E+00, 1.2279E-03
.4569, 4.9619E+00, 0.0000E+00
.4579, 4.9300E+00, 0.0000E+00
.4589, 5.0908E+00, 0.0000E+00
.4599, 4.9582E+00, 0.0000E+00
.4608, 5.0884E+00, 0.0000E+00
.4618, 4.9705E+00, 0.0000E+00
.4628, 4.8686E+00,-1.2279E-03
.4638, 4.9975E+00, 0.0000E+00
.4647, 4.9545E+00, 0.0000E+00
.4657, 4.9779E+00, 1.2279E-03
.4667, 5.0000E+00, 1.2279E-03
.4676, 4.8784E+00, 0.0000E+00
.4686, 4.9803E+00, 0.0000E+00
.4696, 4.9533E+00, 0.0000E+00
.4706, 5.0822E+00, 0.0000E+00
.4715, 5.0135E+00, 1.2279E-03
.4725, 4.9312E+00, 0.0000E+00
.4735, 4.9607E+00, 1.2279E-03
.4744, 4.9435E+00, 1.2279E-03
.4754, 4.9582E+00, 0.0000E+00
.4764, 4.9877E+00,-1.2279E-03
.4774, 4.9165E+00, 0.0000E+00
.4783, 4.9828E+00, 0.0000E+00
.4793, 4.8625E+00,-1.2279E-03
.4803, 4.9631E+00, 0.0000E+00
.4813, 5.0012E+00,-1.2279E-03
.4822, 4.9521E+00, 0.0000E+00
.4832, 4.9754E+00, 1.2279E-03
.4842, 4.9644E+00, 0.0000E+00
.4851, 4.9619E+00, 0.0000E+00
.4861, 4.8723E+00,-1.2279E-03
.4871, 4.8158E+00,-1.2279E-03
.4881, 5.0319E+00, 0.0000E+00
.4890, 4.9656E+00, 0.0000E+00
.4900, 4.9251E+00, 0.0000E+00
.4910, 4.9840E+00, 1.2279E-03
.4919, 4.9300E+00, 0.0000E+00
.4929, 4.9545E+00, 0.0000E+00
.4939, 4.9509E+00, 1.2279E-03
.4949, 4.9226E+00, 0.0000E+00
.4958, 5.0798E+00, 0.0000E+00
.4968, 4.9631E+00, 0.0000E+00
.4978, 4.9705E+00, 0.0000E+00
.4987, 4.9717E+00, 0.0000E+00
.4997, 4.9300E+00, 0.0000E+00
.5007, 5.0024E+00, 0.0000E+00
.5017, 4.7986E+00, 0.0000E+00
.5026, 4.9656E+00,-1.2279E-03
.5036, 4.9067E+00, 0.0000E+00
.5046, 4.8084E+00, 1.2279E-03
.5056, 5.0012E+00, 0.0000E+00
.5065, 4.9447E+00, 0.0000E+00
.5075, 4.9705E+00, 0.0000E+00
.5085, 4.9693E+00,-1.2279E-03
.5094, 5.0073E+00, 0.0000E+00
.5104, 5.0245E+00, 0.0000E+00
.5114, 4.9582E+00,-1.2279E-03
.5124, 5.0037E+00, 0.0000E+00
.5133, 5.0098E+00, 2.4558E-03
.5143, 4.9165E+00, 0.0000E+00
.5153, 4.9877E+00, 0.0000E+00
.5162, 4.9631E+00, 1.2279E-03
.5172, 4.9840E+00, 0.0000E+00
.5182, 5.0012E+00, 1.2279E-03
.5192, 4.8895E+00, 1.2279E-03
.5201, 4.9754E+00, 0.0000E+00
.5211, 4.8011E+00, 2.4558E-03
.5221, 4.9582E+00, 0.0000E+00
.5231, 5.0012E+00, 0.0000E+00
.5240, 4.9263E+00, 0.0000E+00
.5250, 4.9779E+00, 1.2279E-03
.5260, 5.0098E+00, 0.0000E+00
.5269, 5.0908E+00,-1.2279E-03
.5279, 5.0466E+00,-1.2279E-03
.5289, 4.6672E+00, 0.0000E+00
.5299, 5.1154E+00, 0.0000E+00
.5308, 4.9644E+00, 0.0000E+00
.5318, 4.9730E+00, 1.2279E-03
.5328, 5.0012E+00,-1.2279E-03
.5337, 4.9361E+00, 0.0000E+00
.5347, 4.9926E+00, 0.0000E+00
.5357, 4.9067E+00, 0.0000E+00
.5367, 4.9496E+00, 1.2279E-03
.5376, 5.1793E+00,-2.4558E-03
.5386, 4.9300E+00, 1.2279E-03
.5396, 4.9693E+00, 0.0000E+00
.5406, 4.9472E+00, 0.0000E+00
.5415, 4.9140E+00, 2.4558E-03
.5425, 5.0000E+00, 0.0000E+00
.5435, 4.9398E+00, 1.2279E-03
.5444, 5.0209E+00, 1.2279E-03
.5454, 4.9484E+00, 0.0000E+00
.5464, 4.8526E+00, 0.0000E+00
.5474, 5.0037E+00, 0.0000E+00
.5483, 4.9460E+00, 0.0000E+00
.5493, 4.9754E+00, 0.0000E+00
.5503, 4.9656E+00,-1.2279E-03
.5513, 4.9374E+00, 2.4558E-03
.5522, 5.0012E+00, 1.2279E-03
.5532, 4.8305E+00, 0.0000E+00
.5542, 5.1154E+00, 0.0000E+00
.5551, 4.9558E+00,-1.2279E-03
.5561, 4.9337E+00, 0.0000E+00
.5571, 4.9852E+00,-1.2279E-03
.5581, 4.9374E+00,-1.2279E-03
.5590, 4.9705E+00,-1.2279E-03
.5600, 4.9484E+00, 0.0000E+00
.5610, 4.9116E+00, 0.0000E+00
.5619, 5.1694E+00,-1.2279E-03
.5629, 4.7912E+00, 0.0000E+00
.5639, 4.9619E+00, 1.2279E-03
.5649, 4.9975E+00, 0.0000E+00
.5658, 4.9349E+00, 0.0000E+00
.5668, 4.9902E+00, 0.0000E+00
.5678, 4.9165E+00, 0.0000E+00
.5687, 4.9128E+00, 0.0000E+00
.5697, 4.9951E+00, 0.0000E+00
.5707, 4.7569E+00, 0.0000E+00
.5717, 4.9705E+00, 0.0000E+00
.5726, 4.9595E+00, 2.4558E-03
.5736, 4.9681E+00, 0.0000E+00
.5746, 5.0012E+00, 1.2279E-03
.5756, 4.9570E+00, 1.2279E-03
.5765, 5.0258E+00, 1.2279E-03
.5775, 4.9312E+00, 0.0000E+00
.5785, 5.0000E+00, 0.0000E+00
.5794, 5.0638E+00, 0.0000E+00
.5804, 4.9386E+00, 0.0000E+00
.5814, 4.9668E+00, 2.4558E-03
.5824, 4.9656E+00,-1.2279E-03
.5833, 4.9816E+00, 0.0000E+00
.5843, 4.9877E+00, 0.0000E+00
.5853, 4.9251E+00, 0.0000E+00
.5862, 4.9730E+00, 1.2279E-03
.5872, 4.9324E+00, 0.0000E+00
.5882, 4.9288E+00, 0.0000E+00
.5892, 4.9889E+00,-1.2279E-03
.5901, 4.9410E+00, 0.0000E+00
.5911, 4.9681E+00, 0.0000E+00
.5921, 4.9533E+00, 1.2279E-03
.5931, 4.9926E+00, 0.0000E+00
.5940, 5.0970E+00,-1.2279E-03
.5950, 4.9509E+00, 0.0000E+00
.5960, 5.0123E+00,-1.2279E-03
.5969, 4.9779E+00,-1.2279E-03
.5979, 4.9288E+00, 0.0000E+00
.5989, 4.9914E+00, 0.0000E+00
.5999, 4.9509E+00, 0.0000E+00
.6008, 5.0086E+00, 1.2279E-03
.6018, 4.9852E+00, 1.2279E-03
.6028, 4.9091E+00,-1.2279E-03
.6038, 5.2087E+00, 0.0000E+00
.6047, 4.7826E+00, 0.0000E+00
.6057, 4.9681E+00, 0.0000E+00
.6067, 4.9607E+00, 0.0000E+00
.6076, 4.9128E+00, 0.0000E+00
.6086, 4.9730E+00, 1.2279E-03
.6096, 4.9386E+00, 0.0000E+00
.6106, 5.0737E+00, 0.0000E+00
.6115, 4.9791E+00, 0.0000E+00
.6125, 4.8858E+00, 0.0000E+00
.6135, 5.0135E+00, 0.0000E+00
.6144, 4.9693E+00, 0.0000E+00
.6154, 4.9730E+00, 0.0000E+00
.6164, 4.9840E+00, 0.0000E+00
.6174, 4.8784E+00,-1.2279E-03
